advisory_id,MSS OAR Number,Title,Category,Updated,Rating
104604,MSS-OAR-E01-2022:303.1,Novell: SUSE-SU-2022:0103-1: important: Security update for python-Django1,Novell SuSE,2022-01-18T10:26:03.000Z,Kyndryl Advisory
104603,MSS-OAR-E01-2022:302.1,Novell: SUSE-SU-2022:0110-1: important: Security update for virglrenderer,Novell SuSE,2022-01-18T10:25:46.000Z,Kyndryl Advisory
104602,MSS-OAR-E01-2022:301.1,Novell: openSUSE-SU-2022:0106-1: important: Security update for jawn,Novell SuSE,2022-01-18T10:25:34.000Z,Kyndryl Advisory
104601,MSS-OAR-E01-2022:300.1,Novell: openSUSE-SU-2022:0104-1: important: Security update for SDL2,Novell SuSE,2022-01-18T10:24:58.000Z,Kyndryl Advisory
104600,MSS-OAR-E01-2022:299.1,Novell: SUSE-SU-2022:0102-1: important: Security update for python-Django,Novell SuSE,2022-01-18T10:24:48.000Z,Kyndryl Advisory
104598,MSS-OAR-E01-2022:298.1,Debian: [SECURITY] [DSA 5044-1] firefox-esr security update,Debian,2022-01-18T09:58:30.000Z,Kyndryl Advisory
104597,MSS-OAR-E01-2022:297.1,Debian: [SECURITY] [DSA 5042-1] epiphany-browser security update,Debian,2022-01-18T09:57:48.000Z,Kyndryl Advisory
104596,MSS-OAR-E01-2022:296.1,Debian: [SECURITY] [DSA 5045-1] thunderbird security update,Debian,2022-01-18T09:56:47.000Z,Kyndryl Advisory
104595,MSS-OAR-E01-2022:295.1,Debian: [SECURITY] [DSA 5047-1] prosody security update,Debian,2022-01-18T09:52:57.000Z,Kyndryl Advisory
104594,MSS-OAR-E01-2022:294.1,Debian: [SECURITY] [DSA 5048-1] libreswan security update,Debian,2022-01-18T09:51:19.000Z,Kyndryl Advisory
104593,MSS-OAR-E01-2022:293.1,Debian: [SECURITY] [DSA 5046-1] chromium security update,Debian,2022-01-18T09:50:05.000Z,Kyndryl Advisory
104592,MSS-OAR-E01-2022:292.1,Debian: [SECURITY] [DSA 5043-1] lxml security update,Debian,2022-01-18T09:48:41.000Z,Kyndryl Advisory
104591,MSS-OAR-E01-2022:291.1,Novell: SUSE-SU-2022:0090-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-18T09:45:38.000Z,Kyndryl Advisory
104590,MSS-OAR-E01-2022:290.1,Novell: openSUSE-SU-2022:0064-1: moderate: Security update for python39-pip,Novell SuSE,2022-01-18T09:45:24.000Z,Kyndryl Advisory
104589,MSS-OAR-E01-2022:289.1,Novell: SUSE-SU-2022:0069-1: Security update for libmspack,Novell SuSE,2022-01-18T09:45:12.000Z,Kyndryl Advisory
104588,MSS-OAR-E01-2022:288.1,Novell: SUSE-SU-2022:0064-1: moderate: Security update for python39-pip,Novell SuSE,2022-01-18T09:44:58.000Z,Kyndryl Advisory
104587,MSS-OAR-E01-2022:287.1,Novell: openSUSE-SU-2022:0014-1: important: Security update for chromium,Novell SuSE,2022-01-18T09:44:38.000Z,Kyndryl Advisory
104586,MSS-OAR-E01-2022:286.1,Novell: SUSE-SU-2022:0079-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-18T09:44:17.000Z,Kyndryl Advisory
104585,MSS-OAR-E01-2022:285.1,Novell: openSUSE-SU-2022:0069-1: Security update for libmspack,Novell SuSE,2022-01-18T09:43:57.000Z,Kyndryl Advisory
104584,MSS-OAR-E01-2022:284.1,Novell: SUSE-SU-2022:0068-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-18T09:43:08.000Z,Kyndryl Advisory
104583,MSS-OAR-E01-2022:283.1,Novell: openSUSE-SU-2022:0088-1: moderate: Security update for ghostscript,Novell SuSE,2022-01-18T09:42:14.000Z,Kyndryl Advisory
104582,MSS-OAR-E01-2022:282.1,Novell: SUSE-SU-2022:0062-1: important: Security update for openexr,Novell SuSE,2022-01-18T09:41:47.000Z,Kyndryl Advisory
104581,MSS-OAR-E01-2022:281.1,Novell: openSUSE-SU-2022:0091-1: important: Security update for apache2,Novell SuSE,2022-01-18T09:31:30.000Z,Kyndryl Advisory
104580,MSS-OAR-E01-2022:280.1,Novell: openSUSE-SU-2022:0016-1: important: Security update for watchman,Novell SuSE,2022-01-18T09:30:54.000Z,Kyndryl Advisory
104579,MSS-OAR-E01-2022:279.1,Novell: openSUSE-SU-2022:0012-1: important: Security update for prosody,Novell SuSE,2022-01-18T09:30:43.000Z,Kyndryl Advisory
104578,MSS-OAR-E01-2022:278.1,Novell: SUSE-SU-2022:0080-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-18T09:30:04.000Z,Kyndryl Advisory
104577,MSS-OAR-E01-2022:277.1,Novell: SUSE-SU-2022:0091-1: important: Security update for apache2,Novell SuSE,2022-01-18T09:29:52.000Z,Kyndryl Advisory
104576,MSS-OAR-E01-2022:276.1,Novell: SUSE-SU-2022:0065-1: important: Security update for apache2,Novell SuSE,2022-01-18T09:29:39.000Z,Kyndryl Advisory
104575,MSS-OAR-E01-2022:275.1,Novell: SUSE-SU-2022:0060-1: moderate: Security update for python36-pip,Novell SuSE,2022-01-18T09:25:49.000Z,Kyndryl Advisory
104574,MSS-OAR-E01-2022:274.1,Novell: openSUSE-SU-2022:0062-1: important: Security update for openexr,Novell SuSE,2022-01-18T09:24:04.000Z,Kyndryl Advisory
104573,MSS-OAR-E01-2022:273.1,Novell: SUSE-SU-2022:0088-1: moderate: Security update for ghostscript,Novell SuSE,2022-01-18T09:22:52.000Z,Kyndryl Advisory
104572,MSS-OAR-E01-2022:272.1,Novell: SUSE-SU-2022:0081-1: moderate: Security update for ghostscript,Novell SuSE,2022-01-18T09:22:06.000Z,Kyndryl Advisory
104571,MSS-OAR-E01-2022:271.1,Novell: SUSE-SU-2022:0061-1: important: Security update for openexr,Novell SuSE,2022-01-18T09:19:16.000Z,Kyndryl Advisory
102111,MSS-OAR-E01-2021:5062.2,Palo Alto: CVE-2021-3055 PAN-OS: XML External Entity (XXE) Reference Vulnerability in the PAN-OS Web Interface,Other Advisories,2022-01-18T08:56:46.000Z,Kyndryl Advisory
101366,MSS-OAR-E01-2021:4204.2,JFrog Artifactory: CVE-2005-2541,Other Advisories,2022-01-18T08:52:49.000Z,Kyndryl Advisory
104256,MSS-OAR-E01-2021:7309.3,Symantec: SYMSA19793 Symantec-Security-Advisory-for-Log4j-Vulnerability,Symantec,2022-01-17T14:58:34.000Z,Critical
104570,MSS-OAR-E01-2022:270.1,Symantec: SYMSA1469 OpenSSH-Vulnerabilities-Jan-Aug-2018,Symantec,2022-01-17T14:50:10.000Z,Kyndryl Advisory
104569,MSS-OAR-E01-2022:269.1,Symantec: SYMSA17570 OpenSSL-Vulnerabilities-Sep-2020---Feb-2021,Symantec,2022-01-17T14:46:59.000Z,Kyndryl Advisory
104568,MSS-OAR-E01-2022:268.1,Symantec: SYMSA1467 Linux-Kernel-Aug-2017---Sep-2018-Vulnerabilities,Symantec,2022-01-17T14:43:18.000Z,Kyndryl Advisory
104567,MSS-OAR-E01-2022:267.1,Symantec: SYMSA1765 Apache-Tomcat-Vulnerabilities-Oct-2018-–-Feb-2020,Symantec,2022-01-17T14:40:56.000Z,Kyndryl Advisory
104566,MSS-OAR-E01-2022:266.1,Symantec: SYMSA17849 OpenSSL-Vulnerabilities-Mar-2021,Symantec,2022-01-17T14:35:43.000Z,Kyndryl Advisory
104565,MSS-OAR-E01-2022:265.1,Symantec: SYMSA1768 OpenSSL-Vulnerabilities-Sep-2019-–-Apr-2020,Symantec,2022-01-17T14:19:26.000Z,Kyndryl Advisory
104564,MSS-OAR-E01-2022:264.1,Hitachi: Vulnerability in Hitachi Storage Plug-in for VMware vCenter: Software Vulnerability Information: Software: Hitachi,Other Firmware,2022-01-17T13:58:14.000Z,Kyndryl Advisory
104563,MSS-OAR-E01-2022:263.1,"Hitachi: Security information for Hitachi Disk Array Systems(January 7, 2022):Vulnerability Information:Storage Solutions:Hitachi",Other Firmware,2022-01-17T13:53:17.000Z,Kyndryl Advisory
104562,MSS-OAR-E01-2022:262.1,"HP: HPESBHF03769 rev.4 - HPE Integrated Lights-out 4 (iLO 4), Moonshot, and NonStop Systems, Multiple Remote Vulnerabilities",HP,2022-01-17T13:28:29.000Z,Kyndryl Advisory
104561,MSS-OAR-E01-2022:261.1,"HP: HPESBUX04206 rev.1 - HP-UX Telnetd, Remote Execution of Arbitrary Code",HP,2022-01-17T13:13:19.000Z,Kyndryl Advisory
104560,MSS-OAR-E01-2022:260.1,"HP: HPESBGN04215 rev.9 - Certain HPE Products using Apache Log4j, Remote Arbitrary Code Execution, Remote Code Execution, and Remote Denial of Service",HP,2022-01-17T13:10:47.000Z,Kyndryl Advisory
104322,MSS-OAR-E01-2022:20.3,"Palo Alto: CVE-2021-44228 Impact of Log4j Vulnerabilities CVE-2021-44228, CVE-2021-45046, CVE-2021-45105, and CVE-2021-44832",Other Advisories,2022-01-17T12:28:48.000Z,Critical
103877,MSS-OAR-E01-2021:6931.3,CA: Broadcom-Enterprise-Software-Security-Advisory-for-Log4j-2-CVE-2021-44228-Vulnerability,CA,2022-01-17T12:23:59.000Z,Critical
104559,MSS-OAR-E01-2022:259.1,Oracle: [El-errata] ELBA-2022-9020 Oracle Linux 7 Unbreakable Enterprise kernel bug fix update,Oracle,2022-01-17T09:09:15.000Z,Kyndryl Advisory
104558,MSS-OAR-E01-2022:258.1,Oracle: [El-errata] ELBA-2022-9018 Oracle Linux 7 net-snmp bug fix update (aarch64),Oracle,2022-01-17T09:08:57.000Z,Kyndryl Advisory
104557,MSS-OAR-E01-2022:257.1,Oracle: [El-errata] ELBA-2022-9020 Oracle Linux 7 Unbreakable Enterprise kernel bug fix update (aarch64),Oracle,2022-01-17T09:08:38.000Z,Kyndryl Advisory
104556,MSS-OAR-E01-2022:256.1,Oracle: [El-errata] ELBA-2022-9018 Oracle Linux 7 net-snmp bug fix update,Oracle,2022-01-17T09:08:22.000Z,Kyndryl Advisory
104555,MSS-OAR-E01-2022:255.1,Oracle: [El-errata] ELBA-2022-0106 Oracle  Linux 8 .NET 6.0 bugfix update,Oracle,2022-01-17T09:08:02.000Z,Kyndryl Advisory
104554,MSS-OAR-E01-2022:254.1,Oracle: [El-errata] ELBA-2022-9019 Oracle  Linux 8 grub2  bug fix update,Oracle,2022-01-17T09:07:38.000Z,Kyndryl Advisory
104553,MSS-OAR-E01-2022:253.1,Oracle: [El-errata] New Ksplice updates for UEKR4 4.1.12 on OL6 and OL7 (ELSA-2022-9014),Oracle,2022-01-17T09:00:19.000Z,Kyndryl Advisory
104552,MSS-OAR-E01-2022:252.1,Oracle: [El-errata] New Ksplice updates for UEKR6 5.4.17 on OL7 and OL8 (ELSA-2022-9012),Oracle,2022-01-17T08:58:12.000Z,Kyndryl Advisory
104551,MSS-OAR-E01-2022:251.1,Oracle: [El-errata] ELSA-2022-0129 Important: Oracle Linux 8 thunderbird security update,Oracle,2022-01-14T14:47:06.000Z,Kyndryl Advisory
104550,MSS-OAR-E01-2022:250.1,Oracle: [El-errata] ELSA-2022-0130 Important: Oracle Linux 8 firefox security update,Oracle,2022-01-14T14:44:46.000Z,Kyndryl Advisory
104549,MSS-OAR-E01-2022:249.1,Oracle: [El-errata] ELSA-2022-0127 Important: Oracle Linux 7 thunderbird security update,Oracle,2022-01-14T14:44:11.000Z,Kyndryl Advisory
104548,MSS-OAR-E01-2022:248.1,Oracle: [El-errata] ELSA-2022-0124 Important: Oracle Linux 7 firefox security update,Oracle,2022-01-14T14:43:26.000Z,Kyndryl Advisory
104547,MSS-OAR-E01-2022:247.1,Oracle: [El-errata] ELSA-2022-0059 Moderate: Oracle Linux 7 webkitgtk4 security update (aarch64),Oracle,2022-01-14T14:43:00.000Z,Kyndryl Advisory
104546,MSS-OAR-E01-2022:246.1,Red Hat: [RHSA-2022:0123-02] Important: thunderbird security update,Red Hat Linux,2022-01-14T14:22:42.000Z,Kyndryl Advisory
104545,MSS-OAR-E01-2022:245.1,Red Hat: [RHSA-2022:0128-02] Important: thunderbird security update,Red Hat Linux,2022-01-14T14:22:20.000Z,Kyndryl Advisory
104544,MSS-OAR-E01-2022:244.1,Red Hat: [RHSA-2022:0132-03] Important: firefox security update,Red Hat Linux,2022-01-14T14:21:52.000Z,Kyndryl Advisory
104543,MSS-OAR-E01-2022:243.1,Red Hat: [RHSA-2022:0126-03] Important: firefox security update,Red Hat Linux,2022-01-14T14:21:22.000Z,Kyndryl Advisory
104542,MSS-OAR-E01-2022:242.1,Red Hat: [RHSA-2022:0124-04] Important: firefox security update,Red Hat Linux,2022-01-14T14:19:02.000Z,Kyndryl Advisory
104541,MSS-OAR-E01-2022:241.1,Red Hat: [RHSA-2022:0131-02] Important: thunderbird security update,Red Hat Linux,2022-01-14T14:18:17.000Z,Kyndryl Advisory
104540,MSS-OAR-E01-2022:240.1,Red Hat: [RHSA-2022:0024-04] Moderate: OpenShift Container Platform 4.6.53 security update,Red Hat Linux,2022-01-14T14:17:28.000Z,Kyndryl Advisory
104539,MSS-OAR-E01-2022:239.1,Red Hat: [RHSA-2022:0075-03] Moderate: webkit2gtk3 security update,Red Hat Linux,2022-01-14T14:16:51.000Z,Kyndryl Advisory
104538,MSS-OAR-E01-2022:238.1,Red Hat: [RHSA-2022:0081-03] Low: virt:av and virt-devel:av security and bug fix update,Red Hat Linux,2022-01-14T14:12:15.000Z,Kyndryl Advisory
104537,MSS-OAR-E01-2022:237.1,Red Hat: [RHSA-2022:0127-02] Important: thunderbird security update,Red Hat Linux,2022-01-14T14:10:22.000Z,Kyndryl Advisory
104536,MSS-OAR-E01-2022:236.1,Red Hat: [RHSA-2022:0125-03] Important: firefox security update,Red Hat Linux,2022-01-14T14:08:17.000Z,Kyndryl Advisory
104535,MSS-OAR-E01-2022:235.1,Red Hat: [RHSA-2022:0072-05] Moderate: kernel security update,Red Hat Linux,2022-01-14T14:07:39.000Z,Kyndryl Advisory
104534,MSS-OAR-E01-2022:234.1,Red Hat: [RHSA-2022:0078-04] Moderate: kernel-rt security and bug fix update,Red Hat Linux,2022-01-14T14:03:16.000Z,Kyndryl Advisory
104533,MSS-OAR-E01-2022:233.1,Red Hat: [RHSA-2022:0133-04] Important: Red Hat Virtualization Host security and bug fix update [ovirt-4.4.9] Async #2,Red Hat Linux,2022-01-14T14:02:39.000Z,Kyndryl Advisory
104532,MSS-OAR-E01-2022:232.1,Red Hat: [RHSA-2022:0026-06] Low: OpenShift Container Platform 4.6.53 security update,Red Hat Linux,2022-01-14T14:01:57.000Z,Kyndryl Advisory
104531,MSS-OAR-E01-2022:231.1,Red Hat: [RHSA-2022:0073-02] Moderate: cpio security update,Red Hat Linux,2022-01-14T14:01:16.000Z,Kyndryl Advisory
104530,MSS-OAR-E01-2022:230.1,Red Hat: [RHSA-2022:0065-05] Moderate: kernel-rt security and bug fix update,Red Hat Linux,2022-01-14T13:56:37.000Z,Kyndryl Advisory
104529,MSS-OAR-E01-2022:229.1,Red Hat: [RHSA-2022:0130-03] Important: firefox security update,Red Hat Linux,2022-01-14T13:56:26.000Z,Kyndryl Advisory
104528,MSS-OAR-E01-2022:228.1,Red Hat: [RHSA-2022:0129-02] Important: thunderbird security update,Red Hat Linux,2022-01-14T13:56:17.000Z,Kyndryl Advisory
104527,MSS-OAR-E01-2022:227.1,Red Hat: [RHSA-2022:0076-03] Moderate: idm:DL1 security update,Red Hat Linux,2022-01-14T13:56:07.000Z,Kyndryl Advisory
104526,MSS-OAR-E01-2022:226.1,JFrog Artifactory: CVE-2021-22096,Other Advisories,2022-01-14T13:44:15.000Z,Kyndryl Advisory
104525,MSS-OAR-E01-2022:225.1,JFrog Artifactory: CVE-2015-2575,Other Advisories,2022-01-14T13:42:41.000Z,Kyndryl Advisory
104524,MSS-OAR-E01-2022:224.1,JFrog Artifactory: CVE-2021-42550,Other Advisories,2022-01-14T13:40:50.000Z,Kyndryl Advisory
104523,MSS-OAR-E01-2022:223.1,JFrog Artifactory: CVE-2021-36374,Other Advisories,2022-01-14T13:39:08.000Z,Kyndryl Advisory
104522,MSS-OAR-E01-2022:222.1,JFrog Artifactory: CVE-2021-3765,Other Advisories,2022-01-14T13:37:05.000Z,Kyndryl Advisory
104521,MSS-OAR-E01-2022:221.1,JFrog Artifactory: CVE-2020-25649,Other Advisories,2022-01-14T13:35:02.000Z,Kyndryl Advisory
104520,MSS-OAR-E01-2022:220.1,JFrog Artifactory: CVE-2017-9506,Other Advisories,2022-01-14T13:33:06.000Z,Kyndryl Advisory
104519,MSS-OAR-E01-2022:219.1,JFrog Artifactory: CVE-2020-13949,Other Advisories,2022-01-14T13:31:01.000Z,Kyndryl Advisory
104518,MSS-OAR-E01-2022:218.1,JFrog Artifactory: CVE-2021-42340,Other Advisories,2022-01-14T13:28:42.000Z,Kyndryl Advisory
104517,MSS-OAR-E01-2022:217.1,JFrog Artifactory: CVE-2021-35560,Other Advisories,2022-01-14T13:25:53.000Z,Kyndryl Advisory
104516,MSS-OAR-E01-2022:216.1,JFrog Artifactory: CVE-2014-3577,Other Advisories,2022-01-14T13:22:21.000Z,Kyndryl Advisory
104515,MSS-OAR-E01-2022:215.1,Cisco: Cisco Adaptive Security Device Manager Information Disclosure Vulnerability,Cisco,2022-01-14T11:23:55.000Z,Kyndryl Advisory
104513,MSS-OAR-E01-2022:213.2,"TrendMicro: SECURITY ALERT:  Apache Log4j ""Log4Shell"" Remote Code Execution 0-Day Vulnerability (CVE-2021-44228)",Other Advisories,2022-01-14T11:15:57.000Z,Critical
104514,MSS-OAR-E01-2022:214.2,Cisco: Vulnerability in Apache Log4j Library Affecting Cisco Products: December 2021,Cisco,2022-01-14T11:02:39.000Z,Critical
101940,MSS-OAR-E01-2021:4894.2,Cisco: Multiple Vulnerabilities in Frame Aggregation and Fragmentation Implementations of 802.11 Specification Affecting Cisco Products: May 2021,Cisco,2022-01-14T10:30:57.000Z,Kyndryl Advisory
104512,MSS-OAR-E01-2022:212.1,Juniper: 2022-01 Security Bulletin: SRX Series and MX Series with SPC3: A high percentage of fragments might lead to high latency or packet drops (CVE-2022-22153),Juniper,2022-01-13T13:32:26.000Z,Kyndryl Advisory
104511,MSS-OAR-E01-2022:211.2,Juniper: 2022-01 Security Bulletin: Junos Space: Multiple vulnerabilities resolved in 21.3R1,Juniper,2022-01-13T13:30:18.000Z,Critical
104510,MSS-OAR-E01-2022:210.1,Juniper: 2022-01 Security Bulletin: Junos OS: jdhcpd crashes upon receiving a specific DHCP packet (CVE-2022-22179),Juniper,2022-01-13T13:24:18.000Z,Kyndryl Advisory
104509,MSS-OAR-E01-2022:209.1,"Juniper: 2022-01 Security Bulletin: Junos OS: SRX Series: Multiple vulnerabilities in traffic classification when 'no-syn-check' is enabled (CVE-2022-22157, CVE-2022-22167)",Juniper,2022-01-13T13:18:41.000Z,Kyndryl Advisory
104508,MSS-OAR-E01-2022:208.1,"Juniper: 2022-01 Security Bulletin: Junos OS and Junos OS Evolved: Specific packets over VXLAN cause memory leak and/or FPC reset (CVE-2022-22170, CVE-2022-22171)",Juniper,2022-01-13T13:15:34.000Z,Kyndryl Advisory
104507,MSS-OAR-E01-2022:207.1,Juniper: 2022-01 Security Bulletin: Junos OS: Certificate validation is skipped when fetching system scripts from a HTTPS URL (CVE-2022-22156),Juniper,2022-01-13T13:13:45.000Z,Kyndryl Advisory
104506,MSS-OAR-E01-2022:206.1,Juniper: 2022-01 Security Bulletin: Junos OS: An attacker sending crafted packets can cause a traffic and CPU Denial of Service (DoS). (CVE-2022-22159),Juniper,2022-01-13T13:11:16.000Z,Kyndryl Advisory
104505,MSS-OAR-E01-2022:205.1,Juniper: 2022-01 Security Bulletin: Junos OS: An rpd core will occur if BGP update tracing is configured and an update containing a malformed BGP SR-TE policy tunnel attribute is received (CVE-2022-22166),Juniper,2022-01-13T13:09:09.000Z,Kyndryl Advisory
104504,MSS-OAR-E01-2022:204.1,Juniper: 2022-01 Security Bulletin: Junos OS and Junos OS Evolved: After receiving a specific number of crafted packets snmpd will segmentation fault (SIGSEGV) requiring a manual restart. (CVE-2022-22177),Juniper,2022-01-13T13:07:00.000Z,Kyndryl Advisory
104503,MSS-OAR-E01-2022:203.1,Juniper: 2022-01 Security Bulletin: Junos OS: CRL failing to download causes a memory leak and ultimately a DoS (CVE-2022-22173),Juniper,2022-01-13T13:04:21.000Z,Kyndryl Advisory
104502,MSS-OAR-E01-2022:202.1,"Juniper: 2022-01 Security Bulletin: Junos OS: EX2300 Series, EX2300-MP Series, EX3400 Series: A slow memory leak due to processing of specific IPv6 packets (CVE-2022-22180)",Juniper,2022-01-13T13:02:17.000Z,Kyndryl Advisory
104501,MSS-OAR-E01-2022:201.1,Juniper: 2022-01 Security Bulletin: Junos OS: ACX5448: Multiple third party vulnerabilities resolved in 21.3R2,Juniper,2022-01-13T12:59:36.000Z,Kyndryl Advisory
104500,MSS-OAR-E01-2022:200.1,Juniper: 2022-01 Security Bulletin: MX Series and SRX series: Flowd core observed if the SIP ALG is enabled and a specific Session Initiation Protocol (SIP) packet is received (CVE-2022-22178),Juniper,2022-01-13T12:55:13.000Z,Kyndryl Advisory
104499,MSS-OAR-E01-2022:199.1,Juniper: 2022-01 Security Bulletin: Junos OS: vMX and MX150: Specific packets might cause a memory leak and eventually an FPC reboot (CVE-2022-22168),Juniper,2022-01-13T10:47:46.000Z,Kyndryl Advisory
104498,MSS-OAR-E01-2022:198.1,Juniper: 2022-01 Security Bulletin: Junos OS: jdhcpd crashes upon receipt of a specific DHCPv6 packet (CVE-2022-22163),Juniper,2022-01-13T10:45:59.000Z,Kyndryl Advisory
104497,MSS-OAR-E01-2022:197.1,"Juniper: 2022-01 Security Bulletin: Junos OS: QFX5000 Series, EX4600: Device may run out of memory, causing traffic loss, upon receipt of specific packets (CVE-2022-22174)",Juniper,2022-01-13T10:40:43.000Z,Kyndryl Advisory
104496,MSS-OAR-E01-2022:196.1,Juniper: 2022-01 Security Bulletin: Junos OS: OpenSSL Security Advisory [24 Aug 2021],Juniper,2022-01-13T10:38:37.000Z,Kyndryl Advisory
104495,MSS-OAR-E01-2022:195.1,Juniper: 2022-01 Security Bulletin: MX Series and SRX Series: The flowd daemon will crash if the SIP ALG is enabled and specific SIP messages are processed (CVE-2022-22175),Juniper,2022-01-13T10:36:24.000Z,Kyndryl Advisory
104494,MSS-OAR-E01-2022:194.1,Juniper: 2022-01 Security Bulletin: Junos OS: A low privileged user can elevate their privileges to the ones of the highest privileged j-web user logged in (CVE-2022-22162),Juniper,2022-01-13T10:30:17.000Z,Kyndryl Advisory
104493,MSS-OAR-E01-2022:193.1,Juniper: 2022-01 Security Bulletin: Junos OS and Junos OS Evolved: An l2cpd memory leak can occur when specific LLDP packets are received leading to a DoS (CVE-2022-22172),Juniper,2022-01-13T10:28:12.000Z,Kyndryl Advisory
104492,MSS-OAR-E01-2022:192.1,Juniper: 2022-01 Security Bulletin: Junos Fusion: A Satellite Device can be controlled by rewiring it to a foreign AD causing a DoS (CVE-2022-22154),Juniper,2022-01-13T10:25:26.000Z,Kyndryl Advisory
104491,MSS-OAR-E01-2022:191.1,Juniper: 2022-01 Security Bulletin: Junos OS: ACX5448: FPC memory leak due to IPv6 neighbor flaps (CVE-2022-22155),Juniper,2022-01-13T10:23:14.000Z,Kyndryl Advisory
104490,MSS-OAR-E01-2022:190.1,Juniper: 2022-01 Security Bulletin: Junos OS: In a scenario with dhcp-security and option-82 configured jdhcpd crashes upon receipt of a malformed DHCP packet (CVE-2022-22176),Juniper,2022-01-13T10:18:32.000Z,Kyndryl Advisory
104489,MSS-OAR-E01-2022:189.1,Juniper: 2022-01 Security Bulletin: Junos OS and Junos OS Evolved: OSPFv3 session might go into INIT state upon receipt of multiple crafted packets from a trusted neighbor device. (CVE-2022-22169),Juniper,2022-01-13T10:15:58.000Z,Kyndryl Advisory
104488,MSS-OAR-E01-2022:188.1,Juniper: 2022-01 Security Bulletin: Junos OS: MX104 might become unresponsive if the out-of-band management port receives a flood of traffic (CVE-2022-22161),Juniper,2022-01-13T10:13:13.000Z,Kyndryl Advisory
104487,MSS-OAR-E01-2022:187.1,Juniper: 2022-01 Security Bulletin: Junos OS: MX Series: The bbe-smgd process crashes if an unsupported configuration exists and a PPPoE client sends a specific message (CVE-2022-22160),Juniper,2022-01-13T10:10:42.000Z,Kyndryl Advisory
104486,MSS-OAR-E01-2022:186.1,Juniper: 2022-01 Security Bulletin: Junos OS Evolved: Multiple vulnerabilities in cURL resolved,Juniper,2022-01-13T10:07:10.000Z,Kyndryl Advisory
104485,MSS-OAR-E01-2022:185.1,IBM PSIRT:  Security Bulletin: IBM Navigator for i is affected by security vulnerability (CVE-2021-38876),OS/400,2022-01-12T14:00:17.000Z,Kyndryl Advisory
104483,MSS-OAR-E01-2022:183.2,IBM Tivoli: Security Bulletin: Apache Log4j vulnerability (CVE-2021-44228) has been identified in IBM Tivoli Netcool Impact and IBM WebSphere Application Server bundled with Tivoli Business Service Manager,IBM Tivoli,2022-01-12T13:35:41.000Z,Critical
104482,MSS-OAR-E01-2022:182.1,IBM Tivoli: Security Bulletin: Apache Log4j vulnerabilities impact IBM Tivoli System Automation Application Manager (CVE-2021-4104),IBM Tivoli,2022-01-12T13:19:22.000Z,Kyndryl Advisory
104481,MSS-OAR-E01-2022:181.1,"IBM Tivoli: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect for Space Management (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-12T13:16:03.000Z,Kyndryl Advisory
104480,MSS-OAR-E01-2022:180.1,IBM Tivoli: Security Bulletin: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect Snapshot for VMware (CVE-2021-45105 and CVE-2021-45046),IBM Firmware,2022-01-12T13:09:04.000Z,Kyndryl Advisory
104479,MSS-OAR-E01-2022:179.2,IBM Tivoli: Security Bulletin: Vulnerablity in Apache Log4j may affect IBM Tivoli Monitoring installed WebSphere Application Server (CVE-2021-44228),IBM Tivoli,2022-01-12T13:04:58.000Z,Critical
104478,MSS-OAR-E01-2022:178.1,IBM Tivoli: Multiple vulnerabilities affect IBM Tivoli Monitoring Installed WebSphere Application Server including Log4j,IBM Tivoli,2022-01-12T12:58:45.000Z,Kyndryl Advisory
104476,MSS-OAR-E01-2022:176.1,"IBM Tivoli: Security Bulletin: IBM Tivoli Federated Identity Manager is vulnerable to arbitrary code execution due to Apache Log4j (CVE-2021-4104, CVE-2021-45046)",IBM Tivoli,2022-01-12T12:21:34.000Z,Kyndryl Advisory
104475,MSS-OAR-E01-2022:175.1,"IBM Tivoli: Security Bulletin: Multiple vulnerabilities in Apache Log4j impact IBM Workload Scheduler (CVE-2021-4104, CVE-2021-45046)",IBM Tivoli,2022-01-12T12:13:28.000Z,Kyndryl Advisory
104474,MSS-OAR-E01-2022:174.1,IBM Tivoli: Security Bulletin: A vulnerability in Apache Log4j affects IBM Tivoli Netcool Impact (CVE-2021-44832),IBM Tivoli,2022-01-12T12:10:12.000Z,Kyndryl Advisory
104473,MSS-OAR-E01-2022:173.1,Red Hat: [RHSA-2022:0082-01] Critical: Red Hat Process Automation Manager 7.11.1 security update,Red Hat Linux,2022-01-12T11:54:00.000Z,Kyndryl Advisory
104472,MSS-OAR-E01-2022:172.1,Red Hat: [RHSA-2022:0041-02] Moderate: rh-nodejs14-nodejs and rh-nodejs14-nodejs-nodemon security update,Red Hat Linux,2022-01-12T11:52:45.000Z,Kyndryl Advisory
104471,MSS-OAR-E01-2022:171.1,Red Hat: [RHSA-2022:0059-03] Moderate: webkitgtk4 security update,Red Hat Linux,2022-01-12T11:52:01.000Z,Kyndryl Advisory
104470,MSS-OAR-E01-2022:170.1,Red Hat: [RHSA-2022:0064-02] Moderate: openssl security update,Red Hat Linux,2022-01-12T11:50:53.000Z,Kyndryl Advisory
